area	x	y	region	density	0-18	19-65	65+	Male	Female
S02001632	-135.301	3860.8	S08000024	1	2000	4000	2000	50	50
S02001633	-135.677	3860.25	S08000024	1	2000	4000	2000	50	50
S02001634	-136.107	3860.74	S08000024	1	2000	4000	2000	50	50
S02001635	-136.406	3860.68	S08000024	1	2000	4000	2000	50	50
S02001636	-135.826	3861.07	S08000024	1	2000	4000	2000	50	50
S02001637	-136.595	3861.22	S08000024	1	2000	4000	2000	50	50
S02001638	-137.005	3861.44	S08000024	1	2000	4000	2000	50	50
S02001639	-137.168	3861.77	S08000024	1	2000	4000	2000	50	50
S02001640	-137.733	3862.43	S08000024	1	2000	4000	2000	50	50
S02001641	-138.396	3862.49	S08000024	1	2000	4000	2000	50	50
S02001642	-137.607	3862.29	S08000024	1	2000	4000	2000	50	50
S02001643	-137.913	3862.08	S08000024	1	2000	4000	2000	50	50
S02001644	-137.664	3861.77	S08000024	1	2000	4000	2000	50	50
S02001645	-137.595	3861.38	S08000024	1	2000	4000	2000	50	50
S02001646	-137.935	3861.44	S08000024	1	2000	4000	2000	50	50
S02001647	-137.973	3861.25	S08000024	1	2000	4000	2000	50	50
S02001648	-138.087	3861.7	S08000024	1	2000	4000	2000	50	50
S02001649	-138.399	3862.05	S08000024	1	2000	4000	2000	50	50
S02001650	-138.768	3862.37	S08000024	1	2000	4000	2000	50	50
S02001651	-139.392	3862.29	S08000024	1	2000	4000	2000	50	50
S02001652	-139.355	3861.78	S08000024	1	2000	4000	2000	50	50
S02001653	-138.742	3861.56	S08000024	1	2000	4000	2000	50	50
S02001654	-138.36	3861.49	S08000024	1	2000	4000	2000	50	50
S02001655	-138.521	3861.16	S08000024	1	2000	4000	2000	50	50
S02001656	-139.021	3860.91	S08000024	1	2000	4000	2000	50	50
S02001657	-138.934	3861.23	S08000024	1	2000	4000	2000	50	50
S02001658	-139.467	3861.16	S08000024	1	2000	4000	2000	50	50
S02001659	-140.045	3861.18	S08000024	1	2000	4000	2000	50	50
S02001660	-139.887	3860.38	S08000024	1	2000	4000	2000	50	50
S02001661	-141.074	3860.04	S08000024	1	2000	4000	2000	50	50
S02001662	-140.839	3860.57	S08000024	1	2000	4000	2000	50	50
S02001663	-140.405	3861.26	S08000024	1	2000	4000	2000	50	50
S02001664	-141.549	3861.11	S08000024	1	2000	4000	2000	50	50
S02001665	-141.005	3861.55	S08000024	1	2000	4000	2000	50	50
S02001666	-140.873	3862	S08000024	1	2000	4000	2000	50	50
S02001667	-140.121	3862.18	S08000024	1	2000	4000	2000	50	50
S02001668	-140.108	3862.47	S08000024	1	2000	4000	2000	50	50
S02001669	-140.38	3862.55	S08000024	1	2000	4000	2000	50	50
S02001670	-141.135	3862.36	S08000024	1	2000	4000	2000	50	50
S02001671	-141.505	3861.99	S08000024	1	2000	4000	2000	50	50
S02001672	-142.093	3861.75	S08000024	1	2000	4000	2000	50	50
S02001673	-143.403	3862.14	S08000024	1	2000	4000	2000	50	50
S02001674	-143.659	3861.44	S08000024	1	2000	4000	2000	50	50
S02001675	-142.875	3861	S08000024	1	2000	4000	2000	50	50
S02001676	-143.484	3860.89	S08000024	1	2000	4000	2000	50	50
S02001677	-143.403	3860.3	S08000024	1	2000	4000	2000	50	50
S02001678	-142.729	3860.51	S08000024	1	2000	4000	2000	50	50
S02001679	-142.51	3860.04	S08000024	1	2000	4000	2000	50	50
S02001680	-142.176	3859.66	S08000024	1	2000	4000	2000	50	50
S02001681	-142.619	3859.51	S08000024	1	2000	4000	2000	50	50
S02001682	-143.43	3859.23	S08000024	1	2000	4000	2000	50	50
S02001683	-145.916	3859.47	S08000024	1	2000	4000	2000	50	50
S02001684	-147.406	3860.99	S08000024	1	2000	4000	2000	50	50
S02001685	-147.386	3863.07	S08000024	1	2000	4000	2000	50	50
S02001686	-148.185	3863.2	S08000024	1	2000	4000	2000	50	50
S02001687	-321.038	3942.69	S08000028	1	2000	4000	2000	50	50
S02001688	-317.879	3970.29	S08000028	1	2000	4000	2000	50	50
S02001689	-297.823	3992.56	S08000028	1	2000	4000	2000	50	50
S02001690	-289.605	4011.77	S08000028	1	2000	4000	2000	50	50
S02001691	-282.752	4028	S08000028	1	2000	4000	2000	50	50
S02001692	-274.189	4020.98	S08000028	1	2000	4000	2000	50	50
S02001693	-277.415	4016.68	S08000028	1	2000	4000	2000	50	50
S02001694	-276.847	4016.72	S08000028	1	2000	4000	2000	50	50
S02001695	-271.882	4016.9	S08000028	1	2000	4000	2000	50	50
S02001696	-170.096	3866.04	S08000019	1	2000	4000	2000	50	50
S02001697	-169.906	3865.48	S08000019	1	2000	4000	2000	50	50
S02001698	-170.023	3865.14	S08000019	1	2000	4000	2000	50	50
S02001699	-169.833	3864.3	S08000019	1	2000	4000	2000	50	50
S02001700	-171.185	3863.3	S08000019	1	2000	4000	2000	50	50
S02001701	-168.867	3864.26	S08000019	1	2000	4000	2000	50	50
S02001702	-168.186	3863.71	S08000019	1	2000	4000	2000	50	50
S02001703	-166.509	3866.21	S08000019	1	2000	4000	2000	50	50
S02001704	-166.407	3865.42	S08000019	1	2000	4000	2000	50	50
S02001705	-165.849	3865.68	S08000019	1	2000	4000	2000	50	50
S02001706	-165.342	3865.87	S08000019	1	2000	4000	2000	50	50
S02001707	-165.241	3866.32	S08000019	1	2000	4000	2000	50	50
S02001708	-164.584	3865.8	S08000019	1	2000	4000	2000	50	50
S02001709	-164.249	3866.02	S08000019	1	2000	4000	2000	50	50
S02001710	-163.651	3867.1	S08000019	1	2000	4000	2000	50	50
S02001711	-164.352	3865.23	S08000019	1	2000	4000	2000	50	50
S02001712	-164.635	3864.93	S08000019	1	2000	4000	2000	50	50
S02001713	-164.354	3864.22	S08000019	1	2000	4000	2000	50	50
S02001714	-163.624	3864.5	S08000019	1	2000	4000	2000	50	50
S02001715	-164.211	3863.9	S08000019	1	2000	4000	2000	50	50
S02001716	-164.865	3863.91	S08000019	1	2000	4000	2000	50	50
S02001717	-165.655	3864.24	S08000019	1	2000	4000	2000	50	50
S02001718	-166.316	3864.24	S08000019	1	2000	4000	2000	50	50
S02001719	-165.902	3863.86	S08000019	1	2000	4000	2000	50	50
S02001720	-165.146	3863.21	S08000019	1	2000	4000	2000	50	50
S02001721	-164.079	3863.05	S08000019	1	2000	4000	2000	50	50
S02001722	-163.855	3862.17	S08000019	1	2000	4000	2000	50	50
S02001723	-163.552	3860.23	S08000019	1	2000	4000	2000	50	50
S02001724	-162.477	3862.83	S08000019	1	2000	4000	2000	50	50
S02001725	-161.558	3862.65	S08000019	1	2000	4000	2000	50	50
S02001726	-160.773	3862.15	S08000019	1	2000	4000	2000	50	50
S02001727	-160.953	3863.71	S08000019	1	2000	4000	2000	50	50
S02001728	-162.063	3863.22	S08000019	1	2000	4000	2000	50	50
S02001729	-162.69	3863.63	S08000019	1	2000	4000	2000	50	50
S02001730	-162.003	3864.47	S08000019	1	2000	4000	2000	50	50
S02001731	-161.561	3865.23	S08000019	1	2000	4000	2000	50	50
S02001732	-161.134	3864.79	S08000019	1	2000	4000	2000	50	50
S02001733	-161.45	3864.3	S08000019	1	2000	4000	2000	50	50
S02001734	-157.356	3864.42	S08000019	1	2000	4000	2000	50	50
S02001735	-156.581	3864.53	S08000019	1	2000	4000	2000	50	50
S02001736	-156.797	3865.05	S08000019	1	2000	4000	2000	50	50
S02001737	-155.566	3864.77	S08000019	1	2000	4000	2000	50	50
S02001738	-161.284	3868.87	S08000029	1	2000	4000	2000	50	50
S02001739	-155.438	3869.93	S08000029	1	2000	4000	2000	50	50
S02001740	-153.637	3871.16	S08000029	1	2000	4000	2000	50	50
S02001741	-156.226	3868.2	S08000029	1	2000	4000	2000	50	50
S02001742	-153.546	3867.97	S08000029	1	2000	4000	2000	50	50
S02001743	-151.564	3867.48	S08000029	1	2000	4000	2000	50	50
S02001744	-151.008	3869.62	S08000029	1	2000	4000	2000	50	50
S02001745	-150.667	3869.19	S08000029	1	2000	4000	2000	50	50
S02001746	-149.857	3869.4	S08000029	1	2000	4000	2000	50	50
S02001747	-149.98	3868.75	S08000029	1	2000	4000	2000	50	50
S02001748	-149.767	3868.41	S08000029	1	2000	4000	2000	50	50
S02001749	-149.369	3869.02	S08000029	1	2000	4000	2000	50	50
S02001750	-148.992	3869.94	S08000029	1	2000	4000	2000	50	50
S02001751	-148.114	3869	S08000029	1	2000	4000	2000	50	50
S02001752	-148.971	3868.85	S08000029	1	2000	4000	2000	50	50
S02001753	-148.76	3868.6	S08000029	1	2000	4000	2000	50	50
S02001754	-148.622	3868.33	S08000029	1	2000	4000	2000	50	50
S02001755	-147.864	3868.2	S08000029	1	2000	4000	2000	50	50
S02001756	-147.7	3867.71	S08000029	1	2000	4000	2000	50	50
S02001757	-148.678	3867.74	S08000029	1	2000	4000	2000	50	50
S02001758	-149.332	3868.01	S08000029	1	2000	4000	2000	50	50
S02001759	-149.098	3866.91	S08000029	1	2000	4000	2000	50	50
S02001760	-148.373	3866.78	S08000029	1	2000	4000	2000	50	50
S02001761	-148.575	3866.49	S08000029	1	2000	4000	2000	50	50
S02001762	-149.107	3865.96	S08000029	1	2000	4000	2000	50	50
S02001763	-147.617	3865.68	S08000029	1	2000	4000	2000	50	50
S02001764	-147.221	3866.19	S08000029	1	2000	4000	2000	50	50
S02001765	-146.285	3866.54	S08000029	1	2000	4000	2000	50	50
S02001766	-145.885	3866.21	S08000029	1	2000	4000	2000	50	50
S02001767	-145.426	3866.85	S08000029	1	2000	4000	2000	50	50
S02001768	-147.016	3869.07	S08000029	1	2000	4000	2000	50	50
S02001769	-146.143	3870.88	S08000029	1	2000	4000	2000	50	50
S02001770	-145.453	3871.43	S08000029	1	2000	4000	2000	50	50
S02001771	-145.594	3872	S08000029	1	2000	4000	2000	50	50
S02001772	-147.223	3873.37	S08000029	1	2000	4000	2000	50	50
S02001773	-146.722	3873.33	S08000029	1	2000	4000	2000	50	50
S02001774	-144.442	3874.66	S08000029	1	2000	4000	2000	50	50
S02001775	-144.566	3875.26	S08000029	1	2000	4000	2000	50	50
S02001776	-141.447	3873.91	S08000029	1	2000	4000	2000	50	50
S02001777	-143.688	3872.89	S08000029	1	2000	4000	2000	50	50
S02001778	-144.067	3872.63	S08000029	1	2000	4000	2000	50	50
S02001779	-143.714	3869.01	S08000029	1	2000	4000	2000	50	50
S02001780	-140.652	3868.21	S08000029	1	2000	4000	2000	50	50
S02001781	-140.138	3868.49	S08000029	1	2000	4000	2000	50	50
S02001782	-137.918	3868.82	S08000029	1	2000	4000	2000	50	50
S02001783	-137.62	3870.53	S08000029	1	2000	4000	2000	50	50
S02001784	-137.256	3871.69	S08000029	1	2000	4000	2000	50	50
S02001785	-137.703	3871.82	S08000029	1	2000	4000	2000	50	50
S02001786	-137.939	3872.14	S08000029	1	2000	4000	2000	50	50
S02001787	-138.443	3871.78	S08000029	1	2000	4000	2000	50	50
S02001788	-138.978	3872.65	S08000029	1	2000	4000	2000	50	50
S02001789	-138.529	3872.8	S08000029	1	2000	4000	2000	50	50
S02001790	-138.022	3872.75	S08000029	1	2000	4000	2000	50	50
S02001791	-138	3873.5	S08000029	1	2000	4000	2000	50	50
S02001792	-138.599	3873.28	S08000029	1	2000	4000	2000	50	50
S02001793	-137.207	3872.64	S08000029	1	2000	4000	2000	50	50
S02001794	-136.468	3872.44	S08000029	1	2000	4000	2000	50	50
S02001795	-136.372	3873.06	S08000029	1	2000	4000	2000	50	50
S02001796	-135.775	3872.88	S08000029	1	2000	4000	2000	50	50
S02001797	-133.886	3874.8	S08000029	1	2000	4000	2000	50	50
S02001798	-138.625	3875.56	S08000029	1	2000	4000	2000	50	50
S02001799	-139.817	3877.86	S08000029	1	2000	4000	2000	50	50
S02001800	-139.046	3877.51	S08000029	1	2000	4000	2000	50	50
S02001801	-138.392	3877.59	S08000029	1	2000	4000	2000	50	50
S02001802	-138.542	3877.22	S08000029	1	2000	4000	2000	50	50
S02001803	-137.751	3877.51	S08000029	1	2000	4000	2000	50	50
S02001804	-137.765	3876.33	S08000029	1	2000	4000	2000	50	50
S02001805	-136.963	3876.89	S08000029	1	2000	4000	2000	50	50
S02001806	-136.766	3877.28	S08000029	1	2000	4000	2000	50	50
S02001807	-138.409	3878.36	S08000029	1	2000	4000	2000	50	50
S02001808	-138.351	3878.71	S08000029	1	2000	4000	2000	50	50
S02001809	-137.698	3878.34	S08000029	1	2000	4000	2000	50	50
S02001810	-137.471	3878.74	S08000029	1	2000	4000	2000	50	50
S02001811	-136.215	3878.24	S08000029	1	2000	4000	2000	50	50
S02001812	-133.96	3877.27	S08000029	1	2000	4000	2000	50	50
S02001813	-131.77	3876.08	S08000029	1	2000	4000	2000	50	50
S02001814	-131.811	3877.01	S08000029	1	2000	4000	2000	50	50
S02001815	-131.098	3876.73	S08000029	1	2000	4000	2000	50	50
S02001816	-130.851	3877.03	S08000029	1	2000	4000	2000	50	50
S02001817	-130.161	3877.6	S08000029	1	2000	4000	2000	50	50
S02001818	-130.892	3877.77	S08000029	1	2000	4000	2000	50	50
S02001819	-130.479	3878.13	S08000029	1	2000	4000	2000	50	50
S02001820	-127.751	3879.13	S08000029	1	2000	4000	2000	50	50
S02001821	-131.969	3879.07	S08000029	1	2000	4000	2000	50	50
S02001822	-135.472	3882.89	S08000029	1	2000	4000	2000	50	50
S02001823	-138.395	3881.22	S08000029	1	2000	4000	2000	50	50
S02001824	-141.035	3883.74	S08000029	1	2000	4000	2000	50	50
S02001825	-139.581	3888.2	S08000029	1	2000	4000	2000	50	50
S02001826	-131.936	3885.35	S08000029	1	2000	4000	2000	50	50
S02001827	-130.958	3886.01	S08000029	1	2000	4000	2000	50	50
S02001828	-130.609	3885.95	S08000029	1	2000	4000	2000	50	50
S02001829	-127.712	3884.95	S08000029	1	2000	4000	2000	50	50
S02001830	-122.77	3878.69	S08000029	1	2000	4000	2000	50	50
S02001831	-119.233	3878.55	S08000029	1	2000	4000	2000	50	50
S02001832	-117.196	3879.6	S08000029	1	2000	4000	2000	50	50
S02001833	-114.912	3882.84	S08000029	1	2000	4000	2000	50	50
S02001834	-121.316	3886.86	S08000029	1	2000	4000	2000	50	50
S02001835	-121.389	3887.35	S08000029	1	2000	4000	2000	50	50
S02001836	-122.012	3886.87	S08000029	1	2000	4000	2000	50	50
S02001837	-123.15	3887.34	S08000029	1	2000	4000	2000	50	50
S02001838	-125.319	3890.04	S08000029	1	2000	4000	2000	50	50
S02001839	-128.466	3891.12	S08000029	1	2000	4000	2000	50	50
S02001840	-125.089	3894.83	S08000029	1	2000	4000	2000	50	50
S02001841	-128.291	3893.94	S08000029	1	2000	4000	2000	50	50
S02001842	-188.041	3850.42	S08000031	1	2000	4000	2000	50	50
S02001843	-188.707	3850.66	S08000031	1	2000	4000	2000	50	50
S02001844	-189.195	3850.67	S08000031	1	2000	4000	2000	50	50
S02001845	-188.822	3851.37	S08000031	1	2000	4000	2000	50	50
S02001846	-189.046	3851.66	S08000031	1	2000	4000	2000	50	50
S02001847	-188.658	3852.13	S08000031	1	2000	4000	2000	50	50
S02001848	-189.539	3851.96	S08000031	1	2000	4000	2000	50	50
S02001849	-189.048	3852.65	S08000031	1	2000	4000	2000	50	50
S02001850	-188.493	3853.18	S08000031	1	2000	4000	2000	50	50
S02001851	-188.768	3853.56	S08000031	1	2000	4000	2000	50	50
S02001852	-189.243	3853.23	S08000031	1	2000	4000	2000	50	50
S02001853	-189.81	3853.75	S08000031	1	2000	4000	2000	50	50
S02001854	-189.268	3853.72	S08000031	1	2000	4000	2000	50	50
S02001855	-188.423	3854.28	S08000031	1	2000	4000	2000	50	50
S02001856	-187.625	3854.38	S08000031	1	2000	4000	2000	50	50
S02001857	-187.964	3853.69	S08000031	1	2000	4000	2000	50	50
S02001858	-187.966	3852.98	S08000031	1	2000	4000	2000	50	50
S02001859	-187.087	3854.21	S08000031	1	2000	4000	2000	50	50
S02001860	-186.817	3853.98	S08000031	1	2000	4000	2000	50	50
S02001861	-186.098	3853.85	S08000031	1	2000	4000	2000	50	50
S02001862	-186.592	3853.45	S08000031	1	2000	4000	2000	50	50
S02001863	-186.1	3853.22	S08000031	1	2000	4000	2000	50	50
S02001864	-185.456	3853.07	S08000031	1	2000	4000	2000	50	50
S02001865	-185.046	3852.76	S08000031	1	2000	4000	2000	50	50
S02001866	-184.714	3852.73	S08000031	1	2000	4000	2000	50	50
S02001867	-185.136	3852.15	S08000031	1	2000	4000	2000	50	50
S02001868	-185.455	3852.66	S08000031	1	2000	4000	2000	50	50
S02001869	-186.33	3852.65	S08000031	1	2000	4000	2000	50	50
S02001870	-186.012	3852.29	S08000031	1	2000	4000	2000	50	50
S02001871	-185.917	3852.17	S08000031	1	2000	4000	2000	50	50
S02001872	-185.745	3851.95	S08000031	1	2000	4000	2000	50	50
S02001873	-186.652	3851.82	S08000031	1	2000	4000	2000	50	50
S02001874	-187.642	3850.97	S08000031	1	2000	4000	2000	50	50
S02001875	-186.965	3851.13	S08000031	1	2000	4000	2000	50	50
S02001876	-186.353	3851.36	S08000031	1	2000	4000	2000	50	50
S02001877	-185.597	3851.49	S08000031	1	2000	4000	2000	50	50
S02001878	-185.421	3851.08	S08000031	1	2000	4000	2000	50	50
S02001879	-184.677	3851.03	S08000031	1	2000	4000	2000	50	50
S02001880	-184.254	3849.96	S08000031	1	2000	4000	2000	50	50
S02001881	-183.807	3850.31	S08000031	1	2000	4000	2000	50	50
S02001882	-183.46	3850.77	S08000031	1	2000	4000	2000	50	50
S02001883	-184.004	3850.82	S08000031	1	2000	4000	2000	50	50
S02001884	-184.066	3851.32	S08000031	1	2000	4000	2000	50	50
S02001885	-184.282	3851.74	S08000031	1	2000	4000	2000	50	50
S02001886	-185.029	3851.6	S08000031	1	2000	4000	2000	50	50
S02001887	-184.803	3851.95	S08000031	1	2000	4000	2000	50	50
S02001888	-184.036	3852.54	S08000031	1	2000	4000	2000	50	50
S02001889	-184.401	3853.39	S08000031	1	2000	4000	2000	50	50
S02001890	-185.131	3853.39	S08000031	1	2000	4000	2000	50	50
S02001891	-184.047	3853.96	S08000031	1	2000	4000	2000	50	50
S02001892	-183.648	3853.52	S08000031	1	2000	4000	2000	50	50
S02001893	-183.172	3853.09	S08000031	1	2000	4000	2000	50	50
S02001894	-182.979	3853.68	S08000031	1	2000	4000	2000	50	50
S02001895	-181.853	3853.57	S08000031	1	2000	4000	2000	50	50
S02001896	-181.658	3853.23	S08000031	1	2000	4000	2000	50	50
S02001897	-180.99	3852.67	S08000031	1	2000	4000	2000	50	50
S02001898	-180.387	3852.62	S08000031	1	2000	4000	2000	50	50
S02001899	-179.851	3853.28	S08000031	1	2000	4000	2000	50	50
S02001900	-179.064	3853.41	S08000031	1	2000	4000	2000	50	50
S02001901	-178.456	3853.43	S08000031	1	2000	4000	2000	50	50
S02001902	-179.003	3853.79	S08000031	1	2000	4000	2000	50	50
S02001903	-178.419	3854.11	S08000031	1	2000	4000	2000	50	50
S02001904	-178.028	3854.84	S08000031	1	2000	4000	2000	50	50
S02001905	-178.425	3854.93	S08000031	1	2000	4000	2000	50	50
S02001906	-179.435	3855.32	S08000031	1	2000	4000	2000	50	50
S02001907	-179.272	3854.61	S08000031	1	2000	4000	2000	50	50
S02001908	-179.871	3854.39	S08000031	1	2000	4000	2000	50	50
S02001909	-180.607	3854.04	S08000031	1	2000	4000	2000	50	50
S02001910	-180.669	3853.68	S08000031	1	2000	4000	2000	50	50
S02001911	-181.272	3853.66	S08000031	1	2000	4000	2000	50	50
S02001912	-181.757	3854.07	S08000031	1	2000	4000	2000	50	50
S02001913	-181.816	3854.65	S08000031	1	2000	4000	2000	50	50
S02001914	-181.003	3854.6	S08000031	1	2000	4000	2000	50	50
S02001915	-180.47	3855.21	S08000031	1	2000	4000	2000	50	50
S02001916	-181.64	3855.05	S08000031	1	2000	4000	2000	50	50
S02001917	-182.068	3855.59	S08000031	1	2000	4000	2000	50	50
S02001918	-181.775	3856.63	S08000031	1	2000	4000	2000	50	50
S02001919	-182.691	3856.61	S08000031	1	2000	4000	2000	50	50
S02001920	-182.651	3856.09	S08000031	1	2000	4000	2000	50	50
S02001921	-183.314	3855.72	S08000031	1	2000	4000	2000	50	50
S02001922	-183.504	3856.15	S08000031	1	2000	4000	2000	50	50
S02001923	-183.883	3856.36	S08000031	1	2000	4000	2000	50	50
S02001924	-184.339	3855.6	S08000031	1	2000	4000	2000	50	50
S02001925	-183.598	3855.33	S08000031	1	2000	4000	2000	50	50
S02001926	-183.202	3855.07	S08000031	1	2000	4000	2000	50	50
S02001927	-183.287	3854.56	S08000031	1	2000	4000	2000	50	50
S02001928	-182.877	3854.64	S08000031	1	2000	4000	2000	50	50
S02001929	-182.696	3854.25	S08000031	1	2000	4000	2000	50	50
S02001930	-183.289	3854.33	S08000031	1	2000	4000	2000	50	50
S02001931	-183.669	3854.17	S08000031	1	2000	4000	2000	50	50
S02001932	-184.32	3854.72	S08000031	1	2000	4000	2000	50	50
S02001933	-185.177	3854.75	S08000031	1	2000	4000	2000	50	50
S02001934	-184.966	3854.41	S08000031	1	2000	4000	2000	50	50
S02001935	-185.731	3854.56	S08000031	1	2000	4000	2000	50	50
S02001936	-186.185	3854.67	S08000031	1	2000	4000	2000	50	50
S02001937	-185.698	3855.02	S08000031	1	2000	4000	2000	50	50
S02001938	-185.247	3855.2	S08000031	1	2000	4000	2000	50	50
S02001939	-185.557	3855.49	S08000031	1	2000	4000	2000	50	50
S02001940	-185.104	3855.84	S08000031	1	2000	4000	2000	50	50
S02001941	-185.975	3856.07	S08000031	1	2000	4000	2000	50	50
S02001942	-184.79	3856.26	S08000031	1	2000	4000	2000	50	50
S02001943	-184.971	3856.81	S08000031	1	2000	4000	2000	50	50
S02001944	-184.365	3857.05	S08000031	1	2000	4000	2000	50	50
S02001945	-185.868	3857.33	S08000031	1	2000	4000	2000	50	50
S02001946	-186.665	3857.23	S08000031	1	2000	4000	2000	50	50
S02001947	-186.044	3856.88	S08000031	1	2000	4000	2000	50	50
S02001948	-186.379	3856.6	S08000031	1	2000	4000	2000	50	50
S02001949	-186.425	3856.34	S08000031	1	2000	4000	2000	50	50
S02001950	-186.932	3856.2	S08000031	1	2000	4000	2000	50	50
S02001951	-186.006	3855.67	S08000031	1	2000	4000	2000	50	50
S02001952	-186.339	3855.37	S08000031	1	2000	4000	2000	50	50
S02001953	-186.854	3855.08	S08000031	1	2000	4000	2000	50	50
S02001954	-187.562	3855.07	S08000031	1	2000	4000	2000	50	50
S02001955	-187.431	3855.27	S08000031	1	2000	4000	2000	50	50
S02001956	-187.375	3855.46	S08000031	1	2000	4000	2000	50	50
S02001957	-186.732	3855.6	S08000031	1	2000	4000	2000	50	50
S02001958	-187.887	3856.11	S08000031	1	2000	4000	2000	50	50
S02001959	-187.736	3855.55	S08000031	1	2000	4000	2000	50	50
S02001960	-188.205	3855.62	S08000031	1	2000	4000	2000	50	50
S02001961	-188.422	3855.29	S08000031	1	2000	4000	2000	50	50
S02001962	-188.893	3855.8	S08000031	1	2000	4000	2000	50	50
S02001963	-189.152	3855.73	S08000031	1	2000	4000	2000	50	50
S02001964	-190.032	3856.25	S08000031	1	2000	4000	2000	50	50
S02001965	-190.096	3856.81	S08000031	1	2000	4000	2000	50	50
S02001966	-189.749	3856.68	S08000031	1	2000	4000	2000	50	50
S02001967	-189.136	3856.29	S08000031	1	2000	4000	2000	50	50
S02001968	-189.229	3856.74	S08000031	1	2000	4000	2000	50	50
S02001969	-188.807	3856.47	S08000031	1	2000	4000	2000	50	50
S02001970	-187.506	3856.57	S08000031	1	2000	4000	2000	50	50
S02001971	-188.154	3856.72	S08000031	1	2000	4000	2000	50	50
S02001972	-188.579	3857.18	S08000031	1	2000	4000	2000	50	50
S02001973	-189.536	3857.29	S08000031	1	2000	4000	2000	50	50
S02001974	-189.313	3857.62	S08000031	1	2000	4000	2000	50	50
S02001975	-189.282	3858.05	S08000031	1	2000	4000	2000	50	50
S02001976	-189.89	3858.08	S08000031	1	2000	4000	2000	50	50
S02001977	-190.268	3857.92	S08000031	1	2000	4000	2000	50	50
S02001978	-246.573	3919.56	S08000022	1	2000	4000	2000	50	50
S02001979	-221.773	3921.98	S08000022	1	2000	4000	2000	50	50
S02001980	-221.798	3920.37	S08000022	1	2000	4000	2000	50	50
S02001981	-217.515	3916.59	S08000022	1	2000	4000	2000	50	50
S02001982	-176.604	3938.12	S08000022	1	2000	4000	2000	50	50
S02001983	-165.536	3947.93	S08000022	1	2000	4000	2000	50	50
S02001984	-156.856	3954.9	S08000022	1	2000	4000	2000	50	50
S02001985	-167.26	3970.85	S08000022	1	2000	4000	2000	50	50
S02001986	-167.944	3973.28	S08000022	1	2000	4000	2000	50	50
S02001987	-168.715	3973.14	S08000022	1	2000	4000	2000	50	50
